0	0
0	0
0.167777777777778	0
0.168333333333333	0
0.378888888888889	0
0	0
0.126111111111111	0
0.125555555555556	0
0.168888888888889	0
0	0
0	0
0.168333333333333	0
0.167222222222222	0
0.167777777777778	0
0.167222222222222	0
0.167777777777778	0
0.127777777777778	0
0.139444444444444	0
0	0
0	0
0.292777777777778	0
0.126111111111111	0
0	0
0	0
0.167222222222222	0
0.126111111111111	0
0	0
0.209444444444444	0
0	0
0.250555555555556	0
0.167777777777778	0
0.167777777777778	0
0	0
0.167777777777778	0
0	0
0	0
0.167777777777778	0
0.126111111111111	0
0.324444444444444	0
0.250555555555556	0
0.126111111111111	0
0	0
0.167222222222222	0
0	0
0	0
0.193888888888889	0
0.126111111111111	0
0	0
0.126666666666667	0
0.182222222222222	0
0.209444444444444	0
0.126111111111111	0
0.169444444444444	0
0.167777777777778	0
0.167777777777778	0
0.209444444444444	0
0.167777777777778	0
0.167222222222222	0
0.209444444444444	0
0.167777777777778	0
0.167777777777778	0
0.167222222222222	0
0.127777777777778	0
0	0
0	0
0.251666666666667	0
0.250555555555556	0
0.167777777777778	0
0.167777777777778	0
0	0
0.167777777777778	0
0.127222222222222	0
0.167777777777778	0
0.126111111111111	0
0.273333333333333	0
0.128333333333333	0
0.168888888888889	0
0.251111111111111	0
0.0838888888888889	0
0.167777777777778	0
0.176111111111111	0
0.0838888888888889	0
0.125555555555556	0
0	0
0.167777777777778	0
0.127222222222222	0
0.136111111111111	0
0.126111111111111	0
0.167222222222222	0
0.167777777777778	0
0.167777777777778	0
0.167777777777778	0
0.250555555555556	0
0	0
0.167777777777778	0
0.167777777777778	0
0.167222222222222	0
0.167777777777778	0
0	0
0	0
0.167777777777778	0
0.125555555555556	0
0.167777777777778	0
0.151666666666667	0
0.125555555555556	0
0.177777777777778	0
0.171666666666667	0
0	0
0.167777777777778	0
0	0
0.126666666666667	0
0.126111111111111	0
0.209444444444444	0
0.167777777777778	0
0.168333333333333	0
0.167222222222222	0
0.169444444444444	0
0.17	0
0	0
0.167777777777778	0
0.167777777777778	0
0.125555555555556	0
0	0
0.168333333333333	0
0.167777777777778	0
0.139444444444444	0
0	0
0.167777777777778	0
0.167777777777778	0
0	0
0.250555555555556	0
0.167777777777778	0
0.167777777777778	0
0	0
0.126111111111111	0
0.143333333333333	0
0.127222222222222	0
0.126111111111111	0
0.167777777777778	0
0.126666666666667	0
0.263333333333333	0
0	0
0	0
0.125555555555556	0
0.167777777777778	0
0.21	0
0.167777777777778	0
0.167777777777778	0
0.283888888888889	0
0.167777777777778	0
0	0
0.125555555555556	0
0	0
0.181666666666667	0
0.167777777777778	0
0.145	0
0	0
0.167222222222222	0
0	0
